Filename                                                                                                        Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/QueryParser.swift                                       249               188    24.50%          26                16    38.46%         289               173    40.14%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/QueryParserCache.swift                                   14                 3    78.57%           7                 1    85.71%          29                 4    86.21%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/SourceRange.swift                                         4                 3    25.00%           4                 3    25.00%          12                 8    33.33%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/StreamReader.swift                                       23                23     0.00%           9                 9     0.00%          63                63     0.00%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/String.swift                                            328               242    26.22%          84                51    39.29%         528               351    33.52%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/StringBuilder.swift                                     210               134    36.19%          50                24    52.00%         476               291    38.87%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/StringUtil.swift                                        663               560    15.54%         135               110    18.52%        1208              1000    17.22%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/StructuralEvaluator.swift                                90                90     0.00%          20                20     0.00%         138               138     0.00%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/SwiftSoup.swift                                          62                54    12.90%          32                28    12.50%         127               112    11.81%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/Tag.swift                                                99                40    59.60%          54                24    55.56%         332                86    74.10%           0                 0         -
Caches/MCPSearch/audit-baseline/checkouts/SwiftSoup/Sources/TextNode.swift                                          141               127     9.93%          51                44    13.73%         305               272    10.82%           0                 0         -
